year,Home Team,Away Team,Home Team Goals,Away Team Goals
2011,Nice,Rennes,2,0
2011,Bordeaux,Nancy,2,0
2011,Lyon,Toulouse,3,2
2011,Paris SG,Auxerre,3,2
2011,Marseille,Bordeaux,0,0
2011,Nancy,Ajaccio,2,2
2011,Rennes,Brest,1,1
2011,Sochaux,Paris SG,0,1
2011,St Etienne,Caen,2,0
2011,Toulouse,Evian Thonon Gaillard,2,1
2011,Valenciennes,Montpellier,1,0
2011,Auxerre,Nice,2,1
2011,Lille,Dijon,2,0
2011,Lorient,Lyon,0,1
2011,Brest,Auxerre,1,0
2011,Caen,Nancy,1,2
2011,Dijon,St Etienne,1,2
2011,Lyon,Evian Thonon Gaillard,2,1
2011,Marseille,Lorient,2,1
2011,Montpellier,Toulouse,1,1
2011,Nice,Valenciennes,2,0
2011,Ajaccio,Rennes,1,0
2011,Bordeaux,Sochaux,1,0
2011,Paris SG,Lille,0,0
2011,Nancy,Marseille,1,3
2011,Auxerre,Dijon,2,2
2011,Evian Thonon Gaillard,Montpellier,4,2
2011,Lille,Nice,4,4
2011,Lorient,Caen,0,0
2011,Rennes,Bordeaux,1,0
2011,Sochaux,Ajaccio,0,2
2011,St Etienne,Paris SG,0,1
2011,Toulouse,Brest,0,0
2011,Valenciennes,Lyon,1,0
2011,Ajaccio,Auxerre,2,1
2011,Bordeaux,Valenciennes,2,1
2011,Brest,Nice,1,0
2011,Caen,Rennes,0,2
2011,Dijon,Evian Thonon Gaillard,3,1
2011,Montpellier,Lyon,1,0
2011,Nancy,Lorient,2,2
2011,Paris SG,Toulouse,3,1
2011,St Etienne,Sochaux,1,0
2011,Marseille,Lille,2,0
2011,Auxerre,Nancy,1,3
2011,Brest,Paris SG,0,1
2011,Lille,St Etienne,3,0
2011,Lorient,Sochaux,1,1
2011,Lyon,Dijon,3,1
2011,Nice,Montpellier,0,1
2011,Toulouse,Caen,1,0
2011,Evian Thonon Gaillard,Bordeaux,0,0
2011,Rennes,Marseille,1,2
2011,Valenciennes,Ajaccio,1,2
2011,Ajaccio,Nice,1,1
2011,Bordeaux,Toulouse,2,0
2011,Dijon,Valenciennes,1,2
2011,Montpellier,Brest,1,0
2011,Nancy,Rennes,0,0
2011,Paris SG,Evian Thonon Gaillard,3,1
2011,Marseille,Lyon,2,2
2011,Auxerre,Lorient,1,1
2011,Brest,Dijon,1,1
2011,Lyon,Caen,1,2
2011,Montpellier,Ajaccio,3,0
2011,Rennes,Sochaux,1,0
2011,Valenciennes,Nancy,1,0
2011,Lille,Bordeaux,4,5
2011,Nice,Paris SG,0,0
2011,Toulouse,St Etienne,0,1
2011,Ajaccio,Brest,0,0
2011,Caen,Evian Thonon Gaillard,2,2
2011,Dijon,Nice,3,0
2011,Lorient,Lille,0,1
2011,Marseille,Valenciennes,1,1
2011,Nancy,Toulouse,0,3
2011,Sochaux,Auxerre,0,0
2011,Bordeaux,Lyon,1,0
2011,Paris SG,Montpellier,2,2
2011,St Etienne,Rennes,4,0
2011,Caen,Auxerre,2,1
2011,Sochaux,Lille,0,1
2011,St Etienne,Lorient,4,2
2011,Ajaccio,Dijon,2,1
2011,Auxerre,St Etienne,0,0
2011,Evian Thonon Gaillard,Nancy,2,0
2011,Lyon,Paris SG,4,4
2011,Montpellier,Bordeaux,1,0
2011,Nice,Caen,1,0
2011,Valenciennes,Lorient,2,0
2011,Brest,Marseille,1,0
2011,Rennes,Lille,1,1
2011,Toulouse,Sochaux,2,0
2011,Bordeaux,Nice,1,2
2011,Dijon,Montpellier,1,1
2011,Lille,Auxerre,2,2
2011,Marseille,Toulouse,0,1
2011,Nancy,Lyon,2,0
2011,Sochaux,Valenciennes,1,1
2011,St Etienne,Evian Thonon Gaillard,0,2
2011,Caen,Brest,0,0
2011,Lorient,Rennes,0,2
2011,Paris SG,Ajaccio,4,1
2011,Evian Thonon Gaillard,Marseille,2,0
2011,Ajaccio,Marseille,1,0
2011,Brest,Bordeaux,0,2
2011,Evian Thonon Gaillard,Sochaux,2,3
2011,Lyon,Lille,2,1
2011,Nice,Nancy,1,1
2011,Toulouse,Lorient,1,1
2011,Valenciennes,St Etienne,1,2
2011,Dijon,Paris SG,1,2
2011,Montpellier,Caen,3,0
2011,Rennes,Auxerre,1,1
2011,Auxerre,Evian Thonon Gaillard,0,2
2011,Bordeaux,Ajaccio,1,1
2011,Caen,Paris SG,2,2
2011,Lorient,Brest,2,1
2011,Marseille,Dijon,1,2
2011,Nancy,Montpellier,1,0
2011,St Etienne,Lyon,0,1
2011,Lille,Valenciennes,4,0
2011,Rennes,Toulouse,0,1
2011,Sochaux,Nice,2,0
2011,Ajaccio,Lorient,1,1
2011,Brest,Nancy,0,1
2011,Evian Thonon Gaillard,Lille,0,3
2011,Lyon,Sochaux,2,1
2011,Montpellier,St Etienne,1,0
2011,Nice,Marseille,1,1
2011,Valenciennes,Rennes,1,0
2011,Dijon,Caen,2,0
2011,Paris SG,Bordeaux,1,1
2011,Toulouse,Auxerre,1,0
2011,Auxerre,Valenciennes,2,0
2011,Bordeaux,Dijon,1,1
2011,Lorient,Evian Thonon Gaillard,0,1
2011,Nancy,Paris SG,2,1
2011,Sochaux,Brest,2,1
2011,St Etienne,Nice,2,3
2011,Caen,Ajaccio,0,0
2011,Lille,Toulouse,2,1
2011,Rennes,Lyon,1,1
2011,Ajaccio,St Etienne,1,1
2011,Brest,Lille,3,1
2011,Dijon,Nancy,0,2
2011,Evian Thonon Gaillard,Rennes,1,3
2011,Lyon,Auxerre,2,1
2011,Montpellier,Sochaux,2,1
2011,Valenciennes,Toulouse,2,0
2011,Caen,Bordeaux,1,0
2011,Nice,Lorient,2,0
2011,Paris SG,Marseille,2,1
2011,Marseille,Montpellier,1,3
2011,Auxerre,Paris SG,1,1
2011,Lille,Ajaccio,4,1
2011,Lorient,Montpellier,2,1
2011,Nancy,Bordeaux,2,2
2011,Sochaux,Dijon,1,0
2011,St Etienne,Brest,2,1
2011,Valenciennes,Evian Thonon Gaillard,0,3
2011,Rennes,Nice,3,1
2011,Marseille,Caen,1,1
2011,Toulouse,Lyon,3,0
2011,Bordeaux,Marseille,2,1
2011,Brest,Rennes,0,1
2011,Caen,St Etienne,1,4
2011,Dijon,Lille,0,2
2011,Evian Thonon Gaillard,Toulouse,2,1
2011,Montpellier,Valenciennes,1,0
2011,Nice,Auxerre,1,0
2011,Ajaccio,Nancy,0,0
2011,Lyon,Lorient,3,2
2011,Paris SG,Sochaux,6,1
2011,Lorient,Marseille,2,1
2011,Toulouse,Montpellier,0,1
2011,Auxerre,Brest,4,0
2011,Lille,Paris SG,2,1
2011,Nancy,Caen,1,1
2011,Rennes,Ajaccio,3,1
2011,Sochaux,Bordeaux,0,3
2011,St Etienne,Dijon,1,0
2011,Valenciennes,Nice,2,0
2011,Montpellier,Evian Thonon Gaillard,2,2
2011,Ajaccio,Sochaux,2,1
2011,Bordeaux,Rennes,2,0
2011,Brest,Toulouse,0,0
2011,Caen,Lorient,1,0
2011,Lyon,Valenciennes,4,1
2011,Marseille,Nancy,1,0
2011,Nice,Lille,0,1
2011,Paris SG,St Etienne,2,0
2011,Dijon,Auxerre,0,2
2011,Evian Thonon Gaillard,Ajaccio,2,1
2011,Lyon,Brest,1,1
2011,Valenciennes,Paris SG,3,4
2011,Auxerre,Bordeaux,2,4
2011,Lille,Caen,3,0
2011,Lorient,Dijon,0,0
2011,Rennes,Montpellier,0,2
2011,Sochaux,Nancy,1,0
2011,St Etienne,Marseille,0,0
2011,Toulouse,Nice,0,0
2011,Evian Thonon Gaillard,Lyon,1,3
2011,Ajaccio,Lyon,1,1
2011,Bordeaux,Lorient,1,0
2011,Brest,Valenciennes,1,0
2011,Caen,Sochaux,1,3
2011,Dijon,Toulouse,1,1
2011,Marseille,Auxerre,3,0
2011,Montpellier,Lille,1,0
2011,Nancy,St Etienne,3,2
2011,Nice,Evian Thonon Gaillard,1,1
2011,Paris SG,Rennes,3,0
2011,Auxerre,Montpellier,1,2
2011,Evian Thonon Gaillard,Brest,0,1
2011,Lille,Nancy,4,1
2011,Lorient,Paris SG,1,2
2011,Lyon,Nice,3,4
2011,Rennes,Dijon,5,0
2011,Sochaux,Marseille,1,0
2011,St Etienne,Bordeaux,2,3
2011,Toulouse,Ajaccio,0,2
2011,Valenciennes,Caen,3,1
2012,Montpellier,Toulouse,1,1
2012,Evian Thonon Gaillard,Bordeaux,2,3
2012,Nancy,Brest,1,0
2012,Nice,Ajaccio,0,1
2012,Paris SG,Lorient,2,2
2012,Rennes,Lyon,0,1
2012,Sochaux,Bastia,2,3
2012,St Etienne,Lille,1,2
2012,Troyes,Valenciennes,0,1
2012,Reims,Marseille,0,1
2012,Lille,Nancy,1,1
2012,Bastia,Reims,2,1
2012,Brest,Evian Thonon Gaillard,1,0
2012,Lorient,Montpellier,2,1
2012,Lyon,Troyes,4,1
2012,Toulouse,St Etienne,2,1
2012,Valenciennes,Nice,0,0
2012,Ajaccio,Paris SG,0,0
2012,Bordeaux,Rennes,1,0
2012,Marseille,Sochaux,2,0
2012,Evian Thonon Gaillard,Lyon,1,1
2012,Nancy,Toulouse,0,1
2012,Nice,Lille,2,2
2012,Reims,Sochaux,1,0
2012,Rennes,Bastia,3,2
2012,Troyes,Lorient,2,2
2012,Valenciennes,Ajaccio,3,0
2012,Montpellier,Marseille,0,1
2012,Paris SG,Bordeaux,0,0
2012,St Etienne,Brest,4,0
2012,Ajaccio,Evian Thonon Gaillard,2,0
2012,Bastia,St Etienne,0,3
2012,Brest,Troyes,2,1
2012,Lorient,Nancy,3,0
2012,Lyon,Valenciennes,3,2
2012,Sochaux,Montpellier,1,3
2012,Toulouse,Reims,1,1
2012,Bordeaux,Nice,1,1
2012,Lille,Paris SG,1,2
2012,Marseille,Rennes,3,1
2012,Paris SG,Toulouse,2,0
2012,Reims,Montpellier,3,1
2012,Evian Thonon Gaillard,Bastia,3,0
2012,Nice,Brest,4,2
2012,St Etienne,Sochaux,0,1
2012,Troyes,Lille,1,1
2012,Valenciennes,Bordeaux,0,0
2012,Lyon,Ajaccio,2,0
2012,Nancy,Marseille,0,1
2012,Rennes,Lorient,1,2
2012,Montpellier,St Etienne,1,1
2012,Bastia,Paris SG,0,4
2012,Brest,Valenciennes,2,1
2012,Lorient,Nice,1,1
2012,Reims,Nancy,2,0
2012,Sochaux,Troyes,3,1
2012,Toulouse,Rennes,2,2
2012,Bordeaux,Ajaccio,2,2
2012,Lille,Lyon,1,1
2012,Marseille,Evian Thonon Gaillard,1,0
2012,Rennes,Lille,2,0
2012,Ajaccio,Brest,1,0
2012,Evian Thonon Gaillard,Lorient,1,1
2012,Nancy,Montpellier,0,2
2012,Nice,Bastia,2,2
2012,Paris SG,Sochaux,2,0
2012,Troyes,Toulouse,0,2
2012,Lyon,Bordeaux,0,2
2012,St Etienne,Reims,0,0
2012,Valenciennes,Marseille,4,1
2012,St Etienne,Nancy,4,0
2012,Bastia,Troyes,3,2
2012,Lille,Ajaccio,2,0
2012,Montpellier,Evian Thonon Gaillard,2,3
2012,Reims,Nice,3,1
2012,Sochaux,Rennes,0,1
2012,Toulouse,Valenciennes,2,2
2012,Brest,Bordeaux,1,1
2012,Lorient,Lyon,1,1
2012,Marseille,Paris SG,2,2
2012,Bordeaux,Lille,1,1
2012,Evian Thonon Gaillard,Toulouse,0,4
2012,Nancy,Sochaux,1,1
2012,Nice,St Etienne,1,1
2012,Paris SG,Reims,1,0
2012,Rennes,Montpellier,2,1
2012,Valenciennes,Lorient,6,1
2012,Ajaccio,Bastia,0,0
2012,Lyon,Brest,1,0
2012,Troyes,Marseille,1,0
2012,St Etienne,Rennes,2,0
2012,Lille,Valenciennes,2,1
2012,Montpellier,Nice,3,1
2012,Nancy,Paris SG,0,1
2012,Reims,Troyes,1,1
2012,Toulouse,Brest,3,1
2012,Bastia,Bordeaux,3,1
2012,Lorient,Ajaccio,4,4
2012,Brest,Lorient,2,0
2012,Evian Thonon Gaillard,Lille,0,2
2012,Nice,Nancy,2,1
2012,Paris SG,St Etienne,1,2
2012,Rennes,Reims,1,0
2012,Troyes,Montpellier,1,1
2012,Valenciennes,Sochaux,3,1
2012,Ajaccio,Marseille,0,2
2012,Bordeaux,Toulouse,1,0
2012,Lyon,Bastia,5,2
2012,Sochaux,Evian Thonon Gaillard,2,1
2012,Nancy,Rennes,1,3
2012,Bastia,Valenciennes,2,3
2012,Lille,Brest,1,0
2012,Reims,Evian Thonon Gaillard,1,2
2012,St Etienne,Troyes,2,0
2012,Toulouse,Ajaccio,2,4
2012,Lorient,Bordeaux,0,4
2012,Marseille,Nice,2,2
2012,Montpellier,Paris SG,1,1
2012,Sochaux,Lyon,1,1
2012,Lorient,Lille,2,0
2012,Ajaccio,Sochaux,0,1
2012,Brest,Bastia,3,0
2012,Evian Thonon Gaillard,St Etienne,2,2
2012,Paris SG,Rennes,1,2
2012,Troyes,Nancy,3,3
2012,Valenciennes,Montpellier,1,1
2012,Bordeaux,Marseille,1,0
2012,Lyon,Reims,3,0
2012,Nice,Toulouse,1,0
2012,St Etienne,Valenciennes,1,0
2012,Bastia,Lorient,2,1
2012,Nancy,Ajaccio,1,1
2012,Paris SG,Troyes,4,0
2012,Reims,Brest,0,0
2012,Rennes,Evian Thonon Gaillard,0,1
2012,Sochaux,Nice,0,1
2012,Marseille,Lille,1,0
2012,Montpellier,Bordeaux,1,0
2012,Toulouse,Lyon,3,0
2012,Marseille,Lyon,1,4
2012,Ajaccio,St Etienne,0,0
2012,Bordeaux,Sochaux,2,2
2012,Evian Thonon Gaillard,Nancy,1,1
2012,Lille,Bastia,0,0
2012,Lyon,Montpellier,1,0
2012,Nice,Paris SG,2,1
2012,Valenciennes,Reims,1,0
2012,Brest,Marseille,1,2
2012,Lorient,Toulouse,1,0
2012,Troyes,Rennes,2,3
2012,Toulouse,Bastia,0,0
2012,Montpellier,Ajaccio,3,0
2012,Nancy,Valenciennes,1,1
2012,Paris SG,Evian Thonon Gaillard,4,0
2012,Rennes,Brest,2,2
2012,Sochaux,Lille,1,1
2012,Troyes,Nice,1,1
2012,Marseille,Lorient,0,3
2012,Reims,Bordeaux,0,0
2012,St Etienne,Lyon,0,1
2012,Lille,Toulouse,2,0
2012,Nice,Rennes,1,0
2012,Valenciennes,Paris SG,0,4
2012,Ajaccio,Reims,2,0
2012,Bastia,Marseille,1,2
2012,Brest,Montpellier,1,2
2012,Evian Thonon Gaillard,Troyes,2,0
2012,Lorient,Sochaux,2,0
2012,Lyon,Nancy,1,1
2012,Bordeaux,St Etienne,0,0
2012,Rennes,Valenciennes,2,0
2012,Montpellier,Bastia,4,0
2012,Nice,Evian Thonon Gaillard,3,2
2012,Reims,Lille,1,1
2012,Sochaux,Brest,1,2
2012,Toulouse,Marseille,0,1
2012,Troyes,Ajaccio,3,2
2012,Nancy,Bordeaux,1,1
2012,Paris SG,Lyon,1,0
2012,St Etienne,Lorient,0,2
2012,Brest,Paris SG,0,3
2012,Ajaccio,Rennes,2,4
2012,Bastia,Nancy,4,2
2012,Bordeaux,Troyes,0,0
2012,Lille,Montpellier,4,1
2012,Lorient,Reims,2,2
2012,Lyon,Nice,3,0
2012,Marseille,St Etienne,1,0
2012,Toulouse,Sochaux,2,0
2012,Valenciennes,Evian Thonon Gaillard,2,1
2012,Paris SG,Ajaccio,0,0
2012,St Etienne,Toulouse,2,2
2012,Evian Thonon Gaillard,Brest,0,2
2012,Montpellier,Lorient,2,0
2012,Nancy,Lille,2,2
2012,Rennes,Bordeaux,0,2
2012,Troyes,Lyon,1,2
2012,Nice,Valenciennes,5,0
2012,Reims,Bastia,1,2
2012,Sochaux,Marseille,3,1
2012,Lyon,Evian Thonon Gaillard,0,0
2012,Ajaccio,Valenciennes,1,1
2012,Brest,St Etienne,0,1
2012,Lorient,Troyes,3,2
2012,Marseille,Montpellier,3,2
2012,Sochaux,Reims,1,0
2012,Toulouse,Nancy,2,1
2012,Bastia,Rennes,0,2
2012,Bordeaux,Paris SG,0,1
2012,Lille,Nice,0,2
2012,Valenciennes,Lyon,0,2
2012,Evian Thonon Gaillard,Ajaccio,1,1
2012,Montpellier,Sochaux,2,0
2012,Nancy,Lorient,2,1
2012,Reims,Toulouse,1,1
2012,Rennes,Marseille,2,2
2012,Troyes,Brest,2,1
2012,Nice,Bordeaux,0,1
2012,Paris SG,Lille,1,0
2012,St Etienne,Bastia,3,0
2012,Toulouse,Paris SG,0,4
2012,Bastia,Evian Thonon Gaillard,0,0
2012,Bordeaux,Valenciennes,2,0
2012,Brest,Nice,0,2
2012,Lille,Troyes,1,1
2012,Lorient,Rennes,2,2
2012,Sochaux,St Etienne,1,2
2012,Ajaccio,Lyon,3,1
2012,Marseille,Nancy,0,1
2012,Montpellier,Reims,3,1
2012,Paris SG,Bastia,3,1
2012,Ajaccio,Bordeaux,1,0
2012,Nancy,Reims,1,2
2012,Nice,Lorient,1,1
2012,St Etienne,Montpellier,4,1
2012,Troyes,Sochaux,0,0
2012,Valenciennes,Brest,2,1
2012,Evian Thonon Gaillard,Marseille,1,1
2012,Lyon,Lille,1,3
2012,Rennes,Toulouse,2,0
2012,Lille,Rennes,2,0
2012,Bastia,Nice,0,1
2012,Brest,Ajaccio,1,1
2012,Lorient,Evian Thonon Gaillard,2,1
2012,Marseille,Valenciennes,1,0
2012,Montpellier,Nancy,1,0
2012,Toulouse,Troyes,2,2
2012,Bordeaux,Lyon,0,4
2012,Reims,St Etienne,1,1
2012,Sochaux,Paris SG,3,2
2012,Nice,Reims,2,0
2012,Ajaccio,Lille,1,3
2012,Evian Thonon Gaillard,Montpellier,0,1
2012,Nancy,St Etienne,0,3
2012,Rennes,Sochaux,2,2
2012,Troyes,Bastia,0,0
2012,Valenciennes,Toulouse,0,0
2012,Bordeaux,Brest,0,2
2012,Lyon,Lorient,3,1
2012,Paris SG,Marseille,2,0
2012,Montpellier,Rennes,2,0
2012,Bastia,Ajaccio,1,0
2012,Lorient,Valenciennes,1,1
2012,Reims,Paris SG,1,0
2012,Sochaux,Nancy,1,2
2012,St Etienne,Nice,4,0
2012,Toulouse,Evian Thonon Gaillard,0,0
2012,Brest,Lyon,1,1
2012,Lille,Bordeaux,2,1
2012,Marseille,Troyes,2,1
2012,Rennes,St Etienne,2,2
2012,Ajaccio,Lorient,1,0
2012,Brest,Toulouse,0,1
2012,Evian Thonon Gaillard,Sochaux,5,1
2012,Paris SG,Nancy,2,1
2012,Troyes,Reims,4,2
2012,Valenciennes,Lille,1,3
2012,Bordeaux,Bastia,1,0
2012,Lyon,Marseille,0,0
2012,Nice,Montpellier,2,0
2012,Marseille,Ajaccio,0,0
2012,Bastia,Lyon,4,1
2012,Lille,Evian Thonon Gaillard,1,2
2012,Lorient,Brest,4,0
2012,Montpellier,Troyes,1,1
2012,Reims,Rennes,1,0
2012,Sochaux,Valenciennes,1,1
2012,Nancy,Nice,1,0
2012,St Etienne,Paris SG,2,2
2012,Toulouse,Bordeaux,0,0
2012,Paris SG,Montpellier,1,0
2012,Ajaccio,Toulouse,2,3
2012,Bordeaux,Lorient,1,1
2012,Evian Thonon Gaillard,Reims,2,2
2012,Rennes,Nancy,0,2
2012,Troyes,St Etienne,2,2
2012,Valenciennes,Bastia,3,4
2012,Brest,Lille,1,2
2012,Lyon,Sochaux,1,2
2012,Nice,Marseille,0,1
2012,Marseille,Bordeaux,1,0
2012,Bastia,Brest,4,0
2012,Montpellier,Valenciennes,3,1
2012,Nancy,Troyes,1,0
2012,Rennes,Paris SG,0,2
2012,Sochaux,Ajaccio,0,0
2012,Toulouse,Nice,3,4
2012,Lille,Lorient,5,0
2012,Reims,Lyon,1,0
2012,St Etienne,Evian Thonon Gaillard,1,0
2012,Valenciennes,St Etienne,0,0
2012,Ajaccio,Nancy,1,1
2012,Bordeaux,Montpellier,4,2
2012,Brest,Reims,0,2
2012,Evian Thonon Gaillard,Rennes,4,2
2012,Lorient,Bastia,4,1
2012,Troyes,Paris SG,0,1
2012,Lille,Marseille,0,0
2012,Lyon,Toulouse,3,1
2012,Nice,Sochaux,3,0
2012,Montpellier,Lyon,1,2
2012,Marseille,Brest,1,0
2012,Bastia,Lille,1,2
2012,Nancy,Evian Thonon Gaillard,3,1
2012,Paris SG,Nice,3,0
2012,Reims,Valenciennes,0,1
2012,Sochaux,Bordeaux,2,2
2012,Toulouse,Lorient,0,1
2012,Rennes,Troyes,1,2
2012,St Etienne,Ajaccio,4,2
2012,Lille,Sochaux,3,3
2012,Ajaccio,Montpellier,2,1
2012,Bastia,Toulouse,0,0
2012,Bordeaux,Reims,0,0
2012,Brest,Rennes,0,2
2012,Lorient,Marseille,0,1
2012,Valenciennes,Nancy,0,0
2012,Evian Thonon Gaillard,Paris SG,0,1
2012,Lyon,St Etienne,1,1
2012,Nice,Troyes,3,1
2012,St Etienne,Bordeaux,0,0
2012,Marseille,Bastia,2,1
2012,Montpellier,Brest,2,1
2012,Reims,Ajaccio,1,1
2012,Sochaux,Lorient,1,0
2012,Toulouse,Lille,4,2
2012,Troyes,Evian Thonon Gaillard,1,0
2012,Nancy,Lyon,0,3
2012,Paris SG,Valenciennes,1,1
2012,Rennes,Nice,0,3
2012,Lille,Reims,3,0
2012,Ajaccio,Troyes,0,1
2012,Bastia,Montpellier,3,1
2012,Bordeaux,Nancy,3,2
2012,Brest,Sochaux,0,2
2012,Marseille,Toulouse,2,1
2012,Valenciennes,Rennes,4,1
2012,Evian Thonon Gaillard,Nice,4,0
2012,Lorient,St Etienne,3,1
2012,Lyon,Paris SG,0,1
2012,Evian Thonon Gaillard,Valenciennes,2,0
2012,Montpellier,Lille,0,0
2012,Nancy,Bastia,1,2
2012,Paris SG,Brest,3,1
2012,Reims,Lorient,1,0
2012,Rennes,Ajaccio,1,1
2012,Sochaux,Toulouse,1,2
2012,St Etienne,Marseille,2,0
2012,Troyes,Bordeaux,1,0
2012,Nice,Lyon,1,1
2012,Ajaccio,Nice,0,2
2012,Bastia,Sochaux,0,0
2012,Bordeaux,Evian Thonon Gaillard,2,1
2012,Brest,Nancy,1,2
2012,Lille,St Etienne,1,1
2012,Lorient,Paris SG,1,3
2012,Lyon,Rennes,2,0
2012,Marseille,Reims,0,0
2012,Toulouse,Montpellier,2,0
2012,Valenciennes,Troyes,2,1
2013,Montpellier,Paris SG,1,1
2013,Bordeaux,Monaco,0,2
2013,Evian Thonon Gaillard,Sochaux,1,1
2013,Lille,Lorient,1,0
2013,Lyon,Nice,4,0
2013,Nantes,Bastia,2,0
2013,Rennes,Reims,2,1
2013,Valenciennes,Toulouse,3,0
2013,Ajaccio,St Etienne,0,1
2013,Guingamp,Marseille,1,3
2013,Sochaux,Lyon,1,3
2013,Bastia,Valenciennes,2,0
2013,Marseille,Evian Thonon Gaillard,2,0
2013,Nice,Rennes,2,1
2013,Reims,Lille,2,1
2013,St Etienne,Guingamp,1,0
2013,Toulouse,Bordeaux,1,1
2013,Lorient,Nantes,2,1
2013,Monaco,Montpellier,4,1
2013,Paris SG,Ajaccio,1,1
2013,Monaco,Toulouse,0,0
2013,Bordeaux,Bastia,1,0
2013,Evian Thonon Gaillard,Rennes,1,2
2013,Guingamp,Lorient,2,0
2013,Lyon,Reims,0,1
2013,Montpellier,Sochaux,2,1
2013,Valenciennes,Marseille,0,1
2013,Ajaccio,Nice,0,0
2013,Lille,St Etienne,1,0
2013,Nantes,Paris SG,1,2
2013,Bastia,Toulouse,2,1
2013,Evian Thonon Gaillard,Lyon,2,1
2013,Lorient,Valenciennes,1,0
2013,Paris SG,Guingamp,2,0
2013,Reims,Nantes,0,0
2013,Rennes,Lille,0,0
2013,Sochaux,Ajaccio,0,0
2013,Marseille,Monaco,1,2
2013,Nice,Montpellier,2,2
2013,St Etienne,Bordeaux,2,1
2013,Bordeaux,Paris SG,0,2
2013,Ajaccio,Evian Thonon Gaillard,2,3
2013,Guingamp,Bastia,1,1
2013,Montpellier,Reims,0,0
2013,Nantes,Sochaux,1,0
2013,Toulouse,Marseille,1,1
2013,Valenciennes,St Etienne,1,3
2013,Lille,Nice,0,2
2013,Lyon,Rennes,0,0
2013,Monaco,Lorient,1,0
2013,St Etienne,Toulouse,1,2
2013,Bastia,Marseille,0,0
2013,Evian Thonon Gaillard,Montpellier,2,2
2013,Reims,Guingamp,1,1
2013,Rennes,Ajaccio,2,0
2013,Sochaux,Lille,0,2
2013,Lorient,Bordeaux,3,3
2013,Lyon,Nantes,3,1
2013,Nice,Valenciennes,4,0
2013,Paris SG,Monaco,1,1
2013,Lille,Evian Thonon Gaillard,3,0
2013,Marseille,St Etienne,2,1
2013,Ajaccio,Lyon,2,1
2013,Bordeaux,Reims,0,0
2013,Guingamp,Sochaux,5,1
2013,Monaco,Bastia,3,0
2013,Nantes,Nice,2,0
2013,Toulouse,Lorient,1,0
2013,Valenciennes,Paris SG,0,1
2013,Montpellier,Rennes,0,0
2013,Evian Thonon Gaillard,Bordeaux,1,1
2013,Lorient,Marseille,0,2
2013,Lyon,Lille,0,0
2013,Nice,Guingamp,1,0
2013,Paris SG,Toulouse,2,0
2013,Sochaux,Valenciennes,2,0
2013,St Etienne,Bastia,2,2
2013,Ajaccio,Montpellier,1,1
2013,Reims,Monaco,1,1
2013,Rennes,Nantes,1,3
2013,Bastia,Lorient,4,1
2013,Guingamp,Rennes,2,0
2013,Lille,Ajaccio,3,0
2013,Monaco,St Etienne,2,1
2013,Nantes,Evian Thonon Gaillard,3,0
2013,Toulouse,Nice,1,0
2013,Valenciennes,Reims,1,1
2013,Bordeaux,Sochaux,4,1
2013,Marseille,Paris SG,1,2
2013,Montpellier,Lyon,5,1
2013,Nice,Marseille,1,0
2013,Reims,Toulouse,1,2
2013,Ajaccio,Nantes,0,1
2013,Evian Thonon Gaillard,Guingamp,1,2
2013,Montpellier,Lille,0,1
2013,Paris SG,Bastia,4,0
2013,Rennes,Valenciennes,2,2
2013,Lyon,Bordeaux,1,1
2013,Sochaux,Monaco,2,2
2013,St Etienne,Lorient,3,2
2013,Nantes,Lille,0,1
2013,Bastia,Nice,1,0
2013,Guingamp,Ajaccio,2,1
2013,Lorient,Sochaux,2,1
2013,Marseille,Reims,2,3
2013,Toulouse,Rennes,0,5
2013,Valenciennes,Evian Thonon Gaillard,0,1
2013,Bordeaux,Montpellier,2,0
2013,Monaco,Lyon,2,1
2013,St Etienne,Paris SG,2,2
2013,Paris SG,Lorient,4,0
2013,Ajaccio,Valenciennes,1,3
2013,Evian Thonon Gaillard,Toulouse,2,1
2013,Lyon,Guingamp,2,0
2013,Reims,Bastia,4,2
2013,Rennes,Marseille,1,1
2013,Sochaux,St Etienne,0,0
2013,Lille,Monaco,2,0
2013,Montpellier,Nantes,1,1
2013,Nice,Bordeaux,1,2
2013,Monaco,Evian Thonon Gaillard,1,1
2013,Bastia,Rennes,1,0
2013,Guingamp,Lille,0,0
2013,Lorient,Reims,0,0
2013,Paris SG,Nice,3,1
2013,Toulouse,Ajaccio,1,1
2013,Valenciennes,Montpellier,1,1
2013,Bordeaux,Nantes,0,3
2013,Marseille,Sochaux,2,1
2013,St Etienne,Lyon,1,2
2013,Ajaccio,Marseille,1,3
2013,Evian Thonon Gaillard,Lorient,0,4
2013,Lyon,Valenciennes,1,1
2013,Montpellier,Guingamp,1,1
2013,Reims,Paris SG,0,3
2013,Rennes,Bordeaux,1,1
2013,Sochaux,Bastia,1,1
2013,Lille,Toulouse,1,0
2013,Nantes,Monaco,0,1
2013,Nice,St Etienne,0,1
2013,Marseille,Montpellier,2,0
2013,Guingamp,Nantes,1,0
2013,Lorient,Nice,3,0
2013,Monaco,Rennes,2,0
2013,St Etienne,Reims,4,0
2013,Toulouse,Sochaux,5,1
2013,Valenciennes,Lille,0,1
2013,Bastia,Evian Thonon Gaillard,2,0
